Time,Distance,X,Y,Speed,Throttle,Brake,RPM,nGear,DRS,LapID,PointIndex,Year,GrandPrix,Session,Driver,LapNumber,LapTime_s,Time_s
0 days 00:01:03.141000,4040.8188866984947,2234.0,4859.0,219.24,100.0,False,10552.88,6,0,2,489,2023,Italian Grand Prix,R,HAM,48.0,85.815,63.141
0 days 00:01:03.333000,4052.951944444445,2099.977054519692,4720.2577433115075,225.0,100.0,False,10766.0,6,0,2,490,2023,Italian Grand Prix,R,HAM,48.0,85.815,63.333
0 days 00:01:03.361000,4054.719631542846,2084.0,4704.0,225.525,99.475,False,10803.975,6,0,2,491,2023,Italian Grand Prix,R,HAM,48.0,85.815,63.361
0 days 00:01:03.493000,4063.0852777777786,2036.3135511327046,4655.458626264985,228.0,97.0,False,10983.0,6,0,2,492,2023,Italian Grand Prix,R,HAM,48.0,85.815,63.493
0 days 00:01:03.653000,4073.440833333334,2006.215012244605,4620.417466674783,233.0,97.0,False,11102.0,6,0,2,493,2023,Italian Grand Prix,R,HAM,48.0,85.815,63.653
0 days 00:01:03.681000,4075.263176071289,1998.0,4610.0,233.23333333333332,95.36666666666666,False,11123.0,6,0,2,494,2023,Italian Grand Prix,R,HAM,48.0,85.815,63.681
0 days 00:01:03.842000,4085.7693785952697,1938.0,4529.0,234.57499946666667,85.97500373333334,False,11243.749952,6,0,2,495,2023,Italian Grand Prix,R,HAM,48.0,85.815,63.842
0 days 00:01:03.893000,4089.107500000001,1920.2351009721608,4501.242961146187,235.0,83.0,False,11282.0,6,0,2,496,2023,Italian Grand Prix,R,HAM,48.0,85.815,63.893
0 days 00:01:04.022000,4097.572913855601,1881.0,4429.0,236.07499946666667,88.91249706666667,False,11413.687434666666,6,0,2,497,2023,Italian Grand Prix,R,HAM,48.0,85.815,64.022
0 days 00:01:04.133000,4104.9075,1851.9758237823958,4362.10173051657,237.0,94.0,False,11527.0,6,0,2,498,2023,Italian Grand Prix,R,HAM,48.0,85.815,64.133
0 days 00:01:04.261000,4113.448592517322,1823.0,4280.0,239.28571428571428,96.74285714285715,False,11580.942857142858,6,0,2,499,2023,Italian Grand Prix,R,HAM,48.0,85.815,64.261
0 days 00:01:04.413000,4123.729722222222,1793.6132950494496,4176.723598675275,242.0,100.0,False,11645.0,6,0,2,500,2023,Italian Grand Prix,R,HAM,48.0,85.815,64.413
0 days 00:01:05.333000,4189.4075,1706.8979835047944,3499.557611980503,257.0,100.0,False,10907.0,7,0,2,501,2023,Italian Grand Prix,R,HAM,48.0,85.815,65.333
0 days 00:01:05.401000,4194.430272080242,1703.0,3458.0,258.7,100.0,False,10957.536363636364,7,0,2,502,2023,Italian Grand Prix,R,HAM,48.0,85.815,65.401
0 days 00:01:05.741000,4219.770594528226,1682.0,3238.0,267.2,100.0,False,11210.218181818182,7,0,2,503,2023,Italian Grand Prix,R,HAM,48.0,85.815,65.741
0 days 00:01:05.773000,4222.163055555556,1678.9572612080497,3207.337624540151,268.0,100.0,False,11234.0,7,0,2,504,2023,Italian Grand Prix,R,HAM,48.0,85.815,65.773
0 days 00:01:05.981000,4237.748953207424,1657.0,2987.0,269.73333333333335,100.0,False,11283.4,7,0,2,505,2023,Italian Grand Prix,R,HAM,48.0,85.815,65.981
0 days 00:01:06.013000,4240.163055555557,1654.439748440434,2960.513125416267,270.0,100.0,False,11291.0,7,0,2,506,2023,Italian Grand Prix,R,HAM,48.0,85.815,66.013
0 days 00:01:06.333000,4264.607500000001,1640.3528284106355,2798.404261796403,275.0,100.0,False,11476.0,7,0,2,507,2023,Italian Grand Prix,R,HAM,48.0,85.815,66.333
0 days 00:01:06.421000,4271.411771939303,1634.0,2728.0,276.76,100.0,False,11519.56,7,0,2,508,2023,Italian Grand Prix,R,HAM,48.0,85.815,66.421
0 days 00:01:06.533000,4280.107500000001,1622.560486907606,2605.0650110289375,279.0,100.0,False,11575.0,7,0,2,509,2023,Italian Grand Prix,R,HAM,48.0,85.815,66.533
0 days 00:01:06.661000,4290.073727476478,1608.0,2450.0,279.9142857142857,100.0,False,11092.257142857143,7,0,2,510,2023,Italian Grand Prix,R,HAM,48.0,85.815,66.661
0 days 00:01:06.813000,4301.963055555557,1593.5212812693674,2294.4094249274085,281.0,100.0,False,10519.0,7,0,2,511,2023,Italian Grand Prix,R,HAM,48.0,85.815,66.813
0 days 00:01:07.014000,4317.819722222223,1579.33453106705,2139.7678716741298,284.0,100.0,False,10552.0,8,0,2,512,2023,Italian Grand Prix,R,HAM,48.0,85.815,67.014
0 days 00:01:07.081000,4323.155579329873,1576.0,2103.0,284.8375008,100.0,False,10573.914604266667,8,0,2,513,2023,Italian Grand Prix,R,HAM,48.0,85.815,67.081
0 days 00:01:07.361000,4345.718402864388,1566.0,1991.0,288.3375008,100.0,False,10665.4979376,8,0,2,514,2023,Italian Grand Prix,R,HAM,48.0,85.815,67.361
0 days 00:01:07.494000,4356.48638888889,1556.9874051184295,1892.1537403127809,290.0,100.0,False,10709.0,8,0,2,515,2023,Italian Grand Prix,R,HAM,48.0,85.815,67.494
0 days 00:01:07.621000,4366.7745530815555,1547.0,1782.0,291.05833386666666,100.0,False,10759.8000256,8,0,2,516,2023,Italian Grand Prix,R,HAM,48.0,85.815,67.621
0 days 00:01:07.734000,4375.953055555557,1538.732258343145,1689.0146545086677,292.0,100.0,False,10805.0,8,0,2,517,2023,Italian Grand Prix,R,HAM,48.0,85.815,67.734
0 days 00:01:07.882000,4388.034492165113,1528.0,1571.0,293.5857142857143,100.0,False,10871.07142857143,8,0,2,518,2023,Italian Grand Prix,R,HAM,48.0,85.815,67.882
0 days 00:01:08.014000,4398.897500000001,1517.5822793035495,1464.821249676838,295.0,100.0,False,10930.0,8,0,2,519,2023,Italian Grand Prix,R,HAM,48.0,85.815,68.014
0 days 00:01:08.081000,4404.452751452789,1512.0,1407.0,296.6750016,100.0,False,10948.4250176,8,0,2,520,2023,Italian Grand Prix,R,HAM,48.0,85.815,68.081
0 days 00:01:08.174000,4412.186388888891,1503.9335207099011,1319.8283205971234,299.0,100.0,False,10974.0,8,0,2,521,2023,Italian Grand Prix,R,HAM,48.0,85.815,68.174
0 days 00:01:08.321000,4424.393705523981,1491.0,1176.0,299.0,100.0,False,11026.18502272,8,0,2,522,2023,Italian Grand Prix,R,HAM,48.0,85.815,68.321
0 days 00:01:08.374000,4428.7975000000015,1486.520008929758,1126.64822103631,299.0,100.0,False,11045.0,8,0,2,523,2023,Italian Grand Prix,R,HAM,48.0,85.815,68.374
0 days 00:01:08.621000,4449.373568355504,1467.0,913.0,299.8821430857143,100.0,False,11093.517869714286,8,0,2,524,2023,Italian Grand Prix,R,HAM,48.0,85.815,68.621
0 days 00:01:08.654000,4452.1308333333345,1464.5627627033307,885.9243264730545,300.0,100.0,False,11100.0,8,0,2,525,2023,Italian Grand Prix,R,HAM,48.0,85.815,68.654
0 days 00:01:08.854000,4468.908611111113,1449.988163682643,722.6948486778022,302.0,100.0,False,11144.0,8,0,2,526,2023,Italian Grand Prix,R,HAM,48.0,85.815,68.854
0 days 00:01:08.902000,4472.967162452473,1446.0,679.0,302.6857142857143,100.0,False,11167.142857142857,8,0,2,527,2023,Italian Grand Prix,R,HAM,48.0,85.815,68.902
0 days 00:01:09.134000,4492.708611111113,1424.5780279577768,449.22356464708446,306.0,100.0,False,11279.0,8,0,2,528,2023,Italian Grand Prix,R,HAM,48.0,85.815,69.134
0 days 00:01:09.141000,4493.303914414258,1424.0,443.0,306.0,100.0,False,11279.24500224,8,0,2,529,2023,Italian Grand Prix,R,HAM,48.0,85.815,69.141
0 days 00:01:09.334000,4509.708611111113,1410.8391771887048,299.3384963695822,306.0,100.0,False,11286.0,8,0,2,530,2023,Italian Grand Prix,R,HAM,48.0,85.815,69.334
0 days 00:01:09.462000,4520.635200291032,1402.0,205.0,306.8025076759859,100.0,False,11307.266453413627,8,0,2,531,2023,Italian Grand Prix,R,HAM,48.0,85.815,69.462
0 days 00:01:09.621000,4534.256868732869,1389.0,69.0,307.7993730810035,100.0,False,11333.683386646593,8,0,2,532,2023,Italian Grand Prix,R,HAM,48.0,85.815,69.621
0 days 00:01:09.653000,4537.000833333335,1386.5209192330994,41.64847682335076,308.0,100.0,False,11339.0,8,0,2,533,2023,Italian Grand Prix,R,HAM,48.0,85.815,69.653
0 days 00:01:09.782000,4548.070955052682,1377.0,-67.0,308.8062496,100.0,False,11369.6374848,8,0,2,534,2023,Italian Grand Prix,R,HAM,48.0,85.815,69.782
0 days 00:01:09.813000,4550.734166666668,1374.633828907227,-93.2527301982313,309.0,100.0,False,11377.0,8,0,2,535,2023,Italian Grand Prix,R,HAM,48.0,85.815,69.813
0 days 00:01:10.013000,4567.956388888891,1358.5162440590425,-264.6171869306818,310.0,100.0,False,11499.0,8,0,2,536,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.013
0 days 00:01:10.082000,4573.923390512494,1353.0,-324.0,310.4928566857143,100.0,False,11496.535716571429,8,0,2,537,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.082
0 days 00:01:10.262000,4589.535137677381,1339.0,-479.0,311.77857097142856,100.0,False,11490.107145142858,8,0,2,538,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.262
0 days 00:01:10.293000,4592.223055555557,1336.5822388749748,-505.7222669814713,312.0,100.0,False,11489.0,8,0,2,539,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.293
0 days 00:01:10.533000,4613.023055555556,1317.7043771841595,-713.1827576471046,312.0,100.0,False,11520.0,8,0,2,540,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.533
0 days 00:01:10.542000,4613.803921621956,1317.0,-721.0,312.04499968,100.0,False,11521.3499904,8,0,2,541,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.542
0 days 00:01:10.721000,4629.365181579551,1303.0,-877.0,312.94,100.0,False,11548.2,8,0,2,542,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.721
0 days 00:01:10.733000,4630.411944444445,1302.0479029803007,-887.4727483834289,313.0,100.0,False,11550.0,8,0,2,543,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.733
0 days 00:01:10.922000,4646.953016904352,1287.0,-1050.0,314.57499946666667,100.0,False,11571.2624928,8,0,2,544,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.922
0 days 00:01:10.973000,4651.411944444445,1283.110788590088,-1091.3714744352517,315.0,100.0,False,11577.0,8,0,2,545,2023,Italian Grand Prix,R,HAM,48.0,85.815,70.973
0 days 00:01:11.202000,4671.383158088475,1264.0,-1294.0,314.0458336,100.0,False,11651.4249792,8,0,2,546,2023,Italian Grand Prix,R,HAM,48.0,85.815,71.202
0 days 00:01:11.213000,4672.3452777777775,1262.8030922039607,-1306.8457560194647,314.0,100.0,False,11655.0,8,0,2,547,2023,Italian Grand Prix,R,HAM,48.0,85.815,71.213
0 days 00:01:11.382000,4687.178758619161,1243.0,-1521.0,315.4083328,100.0,False,11662.041664,8,0,2,548,2023,Italian Grand Prix,R,HAM,48.0,85.815,71.382
0 days 00:01:11.453000,4693.411944444445,1236.8604171003838,-1588.218956827905,316.0,100.0,False,11665.0,8,0,2,549,2023,Italian Grand Prix,R,HAM,48.0,85.815,71.453
0 days 00:01:11.742000,4718.700826763511,1221.0,-1765.0,315.1972224,100.0,False,11602.3833472,8,0,2,550,2023,Italian Grand Prix,R,HAM,48.0,85.815,71.742
0 days 00:01:11.813000,4724.911944444445,1215.322267442919,-1826.78084938365,315.0,100.0,False,11587.0,8,0,2,551,2023,Italian Grand Prix,R,HAM,48.0,85.815,71.813
0 days 00:01:11.841000,4727.362303876998,1213.0,-1852.0,315.0,100.0,False,11586.3,8,0,2,552,2023,Italian Grand Prix,R,HAM,48.0,85.815,71.841
0 days 00:01:11.973000,4738.911944444445,1202.2484908502383,-1968.7839233812224,315.0,100.0,False,11583.0,8,0,2,553,2023,Italian Grand Prix,R,HAM,48.0,85.815,71.973
0 days 00:01:12.201000,4758.798338001879,1184.0,-2166.0,314.05,100.0,False,11521.25,8,0,2,554,2023,Italian Grand Prix,R,HAM,48.0,85.815,72.201
0 days 00:01:12.213000,4759.8452777777775,1183.0288017725302,-2176.4062809856136,314.0,100.0,False,11518.0,8,0,2,555,2023,Italian Grand Prix,R,HAM,48.0,85.815,72.213
0 days 00:01:12.361000,4772.767814354358,1171.0,-2305.0,314.0,100.0,False,11492.716666666667,8,0,2,556,2023,Italian Grand Prix,R,HAM,48.0,85.815,72.361
0 days 00:01:12.453000,4780.778611111112,1163.5814225786505,-2385.000611176967,314.0,100.0,False,11477.0,8,0,2,557,2023,Italian Grand Prix,R,HAM,48.0,85.815,72.453
0 days 00:01:12.561000,4790.138537699141,1155.0,-2478.0,313.1,100.0,False,11457.8,8,0,2,558,2023,Italian Grand Prix,R,HAM,48.0,85.815,72.561
0 days 00:01:12.801000,4810.842313756548,1136.0,-2685.0,311.1,100.0,False,11415.133333333333,8,0,2,559,2023,Italian Grand Prix,R,HAM,48.0,85.815,72.801
0 days 00:01:12.813000,4811.878611111112,1134.9740577030107,-2696.3616445095677,311.0,100.0,False,11413.0,8,0,2,560,2023,Italian Grand Prix,R,HAM,48.0,85.815,72.813
0 days 00:01:12.961000,4824.665417801774,1122.0,-2841.0,311.0,100.0,False,11414.85,8,0,2,561,2023,Italian Grand Prix,R,HAM,48.0,85.815,72.961
0 days 00:01:12.973000,4825.700833333334,1121.0057655777332,-2852.0392731228985,311.0,100.0,False,11415.0,8,0,2,562,2023,Italian Grand Prix,R,HAM,48.0,85.815,72.973
0 days 00:01:13.141000,4840.16800561421,1108.0,-2995.0,310.16,100.0,False,11371.32,8,0,2,563,2023,Italian Grand Prix,R,HAM,48.0,85.815,73.141
0 days 00:01:13.173000,4842.923055555557,1105.5082239742428,-3022.0918353801994,310.0,100.0,False,11363.0,8,0,2,564,2023,Italian Grand Prix,R,HAM,48.0,85.815,73.173
0 days 00:01:13.333000,4856.700833333334,1092.7722522222887,-3159.801162202516,310.0,100.0,False,11392.0,8,0,2,565,2023,Italian Grand Prix,R,HAM,48.0,85.815,73.333
0 days 00:01:13.381000,4860.8267793643745,1089.0,-3201.0,309.761193953813,100.0,False,11379.582085598277,8,0,2,566,2023,Italian Grand Prix,R,HAM,48.0,85.815,73.381
0 days 00:01:13.534000,4873.953333333335,1077.1957182852832,-3331.1886133957246,309.0,100.0,False,11340.0,8,0,2,567,2023,Italian Grand Prix,R,HAM,48.0,85.815,73.534
0 days 00:01:13.562000,4876.353191866754,1075.0,-3355.0,308.9125,100.0,False,11335.0125,8,0,2,568,2023,Italian Grand Prix,R,HAM,48.0,85.815,73.562
0 days 00:01:13.854000,4901.331111111112,1051.179555006924,-3604.7564367285145,308.0,100.0,False,11283.0,8,0,2,569,2023,Italian Grand Prix,R,HAM,48.0,85.815,73.854
0 days 00:01:13.881000,4903.634253432885,1049.0,-3628.0,307.8312496,100.0,False,11287.3875104,8,0,2,570,2023,Italian Grand Prix,R,HAM,48.0,85.815,73.881
0 days 00:01:14.014000,4914.975555555556,1038.5289612649976,-3741.306043863623,307.0,100.0,False,11309.0,8,0,2,571,2023,Italian Grand Prix,R,HAM,48.0,85.815,74.014
0 days 00:01:14.021000,4915.573461704379,1038.0,-3747.0,307.03500032,100.0,False,11308.68499712,8,0,2,572,2023,Italian Grand Prix,R,HAM,48.0,85.815,74.021
0 days 00:01:14.214000,4932.086666666667,1022.9118104167645,-3904.709132220252,308.0,100.0,False,11300.0,8,0,2,573,2023,Italian Grand Prix,R,HAM,48.0,85.815,74.214
0 days 00:01:14.241000,4934.393701510149,1020.0,-3934.0,307.86499968,100.0,False,11295.13998848,8,0,2,574,2023,Italian Grand Prix,R,HAM,48.0,85.815,74.241
0 days 00:01:14.414000,4949.142222222223,996.2655098984302,-4168.948512542192,307.0,100.0,False,11264.0,8,0,2,575,2023,Italian Grand Prix,R,HAM,48.0,85.815,74.414
0 days 00:01:14.461000,4953.1396284619295,991.0,-4222.0,306.7062496,100.0,False,11249.0187296,8,0,2,576,2023,Italian Grand Prix,R,HAM,48.0,85.815,74.461
0 days 00:01:14.574000,4962.742222222222,983.0535650253028,-4306.300878390956,306.0,100.0,False,11213.0,8,0,2,577,2023,Italian Grand Prix,R,HAM,48.0,85.815,74.574
0 days 00:01:14.854000,4986.542222222222,972.6213660413528,-4400.162096171157,306.0,96.0,False,11222.0,8,0,2,578,2023,Italian Grand Prix,R,HAM,48.0,85.815,74.854
0 days 00:01:14.942000,4993.993345009994,955.0,-4526.0,305.12,96.44,False,11144.12,8,0,2,579,2023,Italian Grand Prix,R,HAM,48.0,85.815,74.942
0 days 00:01:15.041000,5002.3395908853945,927.0,-4723.0,304.12999936,96.93500032,False,11056.50494336,8,0,2,580,2023,Italian Grand Prix,R,HAM,48.0,85.815,75.041
0 days 00:01:15.054000,5003.431111111111,923.6267770048424,-4746.21396234012,304.0,97.0,True,11045.0,8,0,2,581,2023,Italian Grand Prix,R,HAM,48.0,85.815,75.054
0 days 00:01:15.214000,5016.586666666666,894.0296017033071,-4935.890903953721,296.0,0.0,True,10357.0,8,0,2,582,2023,Italian Grand Prix,R,HAM,48.0,85.815,75.214
0 days 00:01:15.534000,5039.075555555555,870.7828528707199,-5003.286929728806,253.0,0.0,True,9111.0,8,0,2,583,2023,Italian Grand Prix,R,HAM,48.0,85.815,75.534
0 days 00:01:15.561000,5040.916112642712,868.0,-5012.0,251.78499712,0.0,True,9175.39515264,8,0,2,584,2023,Italian Grand Prix,R,HAM,48.0,85.815,75.561
0 days 00:01:15.734000,5052.63111111111,845.8239002796402,-5088.603935802332,244.0,0.0,True,9588.0,8,0,2,585,2023,Italian Grand Prix,R,HAM,48.0,85.815,75.734
0 days 00:01:15.894000,5062.853333333333,818.649503179875,-5181.585359181331,230.0,0.0,True,9578.0,7,0,2,586,2023,Italian Grand Prix,R,HAM,48.0,85.815,75.894
0 days 00:01:15.982000,5068.200228274285,801.0,-5232.0,224.34285714285716,0.6285714285714286,True,9660.028571428571,7,0,2,587,2023,Italian Grand Prix,R,HAM,48.0,85.815,75.982
0 days 00:01:16.102000,5075.213689536643,774.0,-5299.0,216.62857142857143,1.4857142857142858,True,9771.885714285714,7,0,2,588,2023,Italian Grand Prix,R,HAM,48.0,85.815,76.102
0 days 00:01:16.174000,5079.342222222222,756.6003074275675,-5337.327711407175,212.0,2.0,True,9839.0,6,0,2,589,2023,Italian Grand Prix,R,HAM,48.0,85.815,76.174
0 days 00:01:16.342000,5088.779926974592,712.0,-5421.0,206.94736923149966,2.842105128083388,True,9677.736867972031,6,0,2,590,2023,Italian Grand Prix,R,HAM,48.0,85.815,76.342
0 days 00:01:16.573000,5101.508888888888,638.3404661696461,-5524.0350593554485,200.0,4.0,True,9456.0,6,0,2,591,2023,Italian Grand Prix,R,HAM,48.0,85.815,76.573
0 days 00:01:16.602000,5103.107422726342,628.0,-5536.0,199.6375008,4.1812496,True,9421.0188272,6,0,2,592,2023,Italian Grand Prix,R,HAM,48.0,85.815,76.602
0 days 00:01:16.733000,5110.308888888888,578.2429283191964,-5587.344320288697,198.0,5.0,False,9263.0,6,0,2,593,2023,Italian Grand Prix,R,HAM,48.0,85.815,76.733
0 days 00:01:16.781000,5112.92178685366,559.0,-5605.0,197.1,8.3,False,9183.2,6,0,2,594,2023,Italian Grand Prix,R,HAM,48.0,85.815,76.781
0 days 00:01:16.893000,5118.975555555554,512.2842584089053,-5643.721696122617,195.0,16.0,False,8997.0,6,0,2,595,2023,Italian Grand Prix,R,HAM,48.0,85.815,76.893
0 days 00:01:17.001000,5124.796040785172,465.0,-5677.0,194.1,21.85,False,8966.4,6,0,2,596,2023,Italian Grand Prix,R,HAM,48.0,85.815,77.001
0 days 00:01:17.102000,5130.199785237014,419.0,-5704.0,193.25833386666667,27.320829866666667,False,8937.783351466667,6,0,2,597,2023,Italian Grand Prix,R,HAM,48.0,85.815,77.102
0 days 00:01:17.133000,5131.842222222221,404.60309291039965,-5711.658416576951,193.0,29.0,False,8929.0,6,0,2,598,2023,Italian Grand Prix,R,HAM,48.0,85.815,77.133
0 days 00:01:17.362000,5143.759418485625,295.0,-5759.0,188.7062512,33.2937488,False,8871.750016,6,0,2,599,2023,Italian Grand Prix,R,HAM,48.0,85.815,77.362
0 days 00:01:17.453000,5148.464444444443,250.3760404288071,-5772.528304762785,187.0,35.0,False,8849.0,6,0,2,600,2023,Italian Grand Prix,R,HAM,48.0,85.815,77.453
0 days 00:01:17.522000,5152.037736348152,216.0,-5781.0,187.0,42.589992960000004,False,8885.56996608,6,0,2,601,2023,Italian Grand Prix,R,HAM,48.0,85.815,77.522
0 days 00:01:17.653000,5158.853333333332,149.11469596285488,-5793.3794906781195,187.0,57.0,False,8955.0,6,0,2,602,2023,Italian Grand Prix,R,HAM,48.0,85.815,77.653
0 days 00:01:17.782000,5165.640565383015,82.0,-5800.0,188.43333262222222,62.73333048888889,False,9033.833294222222,6,0,2,603,2023,Italian Grand Prix,R,HAM,48.0,85.815,77.782
0 days 00:01:17.942000,5174.153431571765,-2.0,-5800.0,190.2111104,69.8444416,False,9131.611072,6,0,2,604,2023,Italian Grand Prix,R,HAM,48.0,85.815,77.942
0 days 00:01:18.013000,5177.953333333332,-39.80684608449344,-5798.121976918503,191.0,73.0,False,9175.0,6,0,2,605,2023,Italian Grand Prix,R,HAM,48.0,85.815,78.013
0 days 00:01:18.062000,5180.583373395676,-66.0,-5796.0,191.6999990857143,75.79999634285714,False,9246.399906742858,6,0,2,606,2023,Italian Grand Prix,R,HAM,48.0,85.815,78.062
0 days 00:01:18.293000,5193.119999999999,-189.69652641905267,-5775.092075641317,195.0,89.0,False,9583.0,6,0,2,607,2023,Italian Grand Prix,R,HAM,48.0,85.815,78.293
0 days 00:01:18.381000,5198.001301842201,-237.0,-5763.0,197.2,90.57142857142857,False,9668.8,6,0,2,608,2023,Italian Grand Prix,R,HAM,48.0,85.815,78.381
0 days 00:01:18.573000,5208.83111111111,-339.8193939151694,-5729.582625433464,202.0,94.0,False,9856.0,6,0,2,609,2023,Italian Grand Prix,R,HAM,48.0,85.815,78.573
0 days 00:01:18.581000,5209.285900939373,-344.0,-5728.0,202.14285714285714,93.94285714285714,False,9860.771428571428,6,0,2,610,2023,Italian Grand Prix,R,HAM,48.0,85.815,78.581
0 days 00:01:18.781000,5220.747755326032,-448.0,-5682.0,205.71428571428572,92.51428571428572,False,9980.057142857142,6,0,2,611,2023,Italian Grand Prix,R,HAM,48.0,85.815,78.781
0 days 00:01:18.853000,5224.93111111111,-488.8584487280494,-5660.4817943492235,207.0,92.0,False,10023.0,6,0,2,612,2023,Italian Grand Prix,R,HAM,48.0,85.815,78.853
0 days 00:01:18.941000,5230.090704783672,-539.0,-5632.0,209.2,95.52,False,10149.28,6,0,2,613,2023,Italian Grand Prix,R,HAM,48.0,85.815,78.941
0 days 00:01:19.053000,5236.708888888888,-597.3788448109229,-5595.708534499701,212.0,100.0,False,10310.0,6,0,2,614,2023,Italian Grand Prix,R,HAM,48.0,85.815,79.053
0 days 00:01:19.101000,5239.553370025986,-621.0,-5580.0,212.72,100.0,False,10344.56,6,0,2,615,2023,Italian Grand Prix,R,HAM,48.0,85.815,79.101
0 days 00:01:19.253000,5248.653333333333,-691.6478841620375,-5529.022355084922,215.0,100.0,False,10454.0,6,0,2,616,2023,Italian Grand Prix,R,HAM,48.0,85.815,79.253
0 days 00:01:19.361000,5255.307479754212,-746.0,-5483.0,218.1909090909091,100.0,False,10609.127272727274,6,0,2,617,2023,Italian Grand Prix,R,HAM,48.0,85.815,79.361
0 days 00:01:19.641000,5273.167635167709,-907.0,-5322.0,226.46363636363637,100.0,False,11011.309090909092,6,0,2,618,2023,Italian Grand Prix,R,HAM,48.0,85.815,79.641
0 days 00:01:19.693000,5276.5199999999995,-929.504344140084,-5297.267987673788,228.0,100.0,False,11086.0,6,0,2,619,2023,Italian Grand Prix,R,HAM,48.0,85.815,79.693
